,transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date,days_since_last_purchase,profit
15514,5963,71,765,2017-11-24,0.0,Approved,Solex,Standard,high,large,1842.92,1105.75,1995-10-26,36.0,737.1700000000001
15515,7719,59,765,2017-04-08,0.0,Approved,Solex,Standard,medium,large,1061.56,733.58,1993-07-22,266.0,327.9799999999999
15516,7721,19,765,2017-08-18,1.0,Approved,OHM Cycles,Road,high,large,12.01,7.21,2009-03-10,134.0,4.8
15517,9962,64,765,2017-11-23,0.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,2012-05-20,37.0,872.8900000000001
15518,11018,37,765,2017-12-06,1.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,1999-07-22,24.0,1544.6100000000001
15519,14436,97,765,2017-07-11,1.0,Approved,Solex,Standard,medium,large,202.62,151.96,2016-03-31,172.0,50.66
15520,15717,19,765,2017-09-02,0.0,Approved,OHM Cycles,Road,high,large,12.01,7.21,2009-03-10,119.0,4.8
15521,18009,54,765,2017-08-20,1.0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,2009-04-14,132.0,1279.3999999999999
15522,3873,58,764,2017-10-12,1.0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,1998-12-19,79.0,771.12
15524,15897,33,764,2017-08-19,1.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,2011-03-18,133.0,144.26
15525,19351,1,764,2017-06-13,1.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2012-12-04,200.0,448.67999999999995
15526,77,50,763,2017-06-02,0.0,Approved,WeareA2B,Standard,medium,small,175.89,131.92,2003-02-18,211.0,43.97
15527,2787,12,763,2017-02-03,1.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,2004-08-19,330.0,1069.5500000000002
15528,7441,94,763,2017-07-14,1.0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,2013-06-11,169.0,641.64
15529,11212,74,763,2017-08-16,0.0,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,2000-05-24,136.0,827.1599999999999
15530,15870,79,763,2017-02-24,1.0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,2003-09-11,309.0,737.5699999999999
15531,16053,13,763,2017-10-17,0.0,Approved,Solex,Standard,medium,medium,1163.89,589.27,2016-07-11,74.0,574.6200000000001
15532,6329,1,762,2017-05-12,1.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2005-08-11,232.0,448.67999999999995
15533,7068,6,762,2017-10-06,1.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,2004-08-19,85.0,91.15
15534,8364,90,762,2017-02-10,1.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,2005-05-12,323.0,72.59999999999997
15535,9395,98,762,2017-04-05,1.0,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,1994-08-12,269.0,143.35999999999999
15536,12201,68,762,2017-06-16,1.0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,2002-09-02,197.0,1592.19
15537,650,42,761,2017-04-26,0.0,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,1997-01-27,248.0,199.0999999999999
15538,4746,28,761,2017-05-10,1.0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,1993-07-17,234.0,133.7800000000002
15539,9058,21,761,2017-07-24,1.0,Approved,Solex,Standard,medium,large,1071.23,380.74,1995-12-21,159.0,690.49
15540,15814,29,761,2017-02-13,1.0,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,1994-08-12,320.0,135.84999999999997
15541,16653,71,761,2017-08-07,1.0,Approved,Solex,Standard,high,large,1842.92,1105.75,2003-09-12,145.0,737.1700000000001
15542,640,95,760,2017-09-05,0.0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,2016-03-31,116.0,41.129999999999995
15543,3308,29,760,2017-07-02,0.0,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,1992-10-13,181.0,135.84999999999997
15544,6519,34,760,2017-08-25,0.0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,2008-03-21,127.0,309.80999999999995
15545,8604,73,760,2017-12-04,0.0,Approved,Solex,Standard,medium,medium,1945.43,333.18,2002-09-02,26.0,1612.25
15546,10586,29,760,2017-07-15,1.0,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,2006-11-12,168.0,135.84999999999997
15547,11337,72,760,2017-04-21,0.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,2016-12-08,253.0,90.09999999999997
15548,12569,80,760,2017-04-20,1.0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,2004-12-20,254.0,139.2299999999999
15549,17155,54,760,2017-10-29,0.0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,1997-10-06,62.0,1279.3999999999999
15550,19916,10,760,2017-10-03,1.0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,2014-03-05,88.0,1103.43
15551,81,84,759,2017-10-07,1.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,1992-10-04,84.0,198.22000000000003
15552,665,35,759,2017-10-09,1.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2016-11-16,82.0,448.67999999999995
15553,3658,72,759,2017-09-05,0.0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,2015-10-20,116.0,771.12
15554,4115,91,759,2017-08-01,0.0,Approved,WeareA2B,Standard,low,medium,642.31,513.85,2014-10-12,151.0,128.45999999999992
15555,6252,59,759,2017-12-07,1.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,2003-01-07,23.0,155.6500000000001
15556,8224,90,759,2017-07-13,1.0,Approved,Solex,Standard,low,medium,945.04,507.58,1995-12-21,170.0,437.46
15557,8537,56,759,2017-02-15,0.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,1993-10-04,318.0,75.75
15559,18333,50,759,2017-05-09,1.0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,2002-03-24,235.0,431.33000000000004
15560,2376,0,758,2017-04-10,1.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,1997-01-27,264.0,90.09999999999997
15561,3610,0,758,2017-12-03,0.0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,1997-08-27,27.0,75.48000000000002
15562,95,45,757,2017-02-26,0.0,Approved,Solex,Standard,medium,medium,441.49,84.99,1993-04-14,307.0,356.5
15563,641,93,757,2017-10-19,0.0,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,2000-11-05,72.0,834.9399999999999
15564,11712,27,757,2017-08-27,1.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,1999-06-25,125.0,110.80999999999995
15565,13017,57,757,2017-08-17,1.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,1991-01-23,135.0,1630.25
15566,18907,61,757,2017-02-07,1.0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,2015-06-19,326.0,14.229999999999997
15567,1326,91,756,2017-03-28,0.0,Approved,Solex,Standard,medium,medium,100.35,75.26,2013-06-11,277.0,25.08999999999999
15568,2319,35,756,2017-11-15,1.0,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,2011-03-18,45.0,903.11
15569,3809,2,756,2017-09-13,1.0,Approved,Solex,Standard,medium,medium,71.49,53.62,2011-08-31,108.0,17.869999999999997
15570,4433,78,756,2017-09-20,1.0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,2004-08-09,101.0,1055.82
15571,12733,23,756,2017-04-15,0.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,2011-05-09,259.0,75.75
15572,14170,50,756,2017-12-05,0.0,Approved,WeareA2B,Standard,medium,small,175.89,131.92,1997-02-11,25.0,43.97
15573,6964,15,755,2017-09-26,1.0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,2005-12-09,95.0,209.84000000000003
15574,8536,85,755,2017-08-23,1.0,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,2015-08-04,129.0,547.28
15575,16706,72,755,2017-09-21,1.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,2016-12-08,100.0,90.09999999999997
15576,278,9,754,2017-06-03,0.0,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,1991-11-09,210.0,75.13999999999999
15577,4660,2,754,2017-03-28,1.0,Approved,Solex,Standard,medium,medium,71.49,53.62,2012-12-04,277.0,17.869999999999997
15578,562,53,753,2017-09-23,0.0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,2003-07-23,98.0,693.76
15579,7319,10,753,2017-06-23,1.0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,1996-11-11,190.0,1103.43
15580,8269,37,753,2017-07-15,1.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,1997-05-12,168.0,1544.6100000000001
15581,12095,63,753,2017-11-03,0.0,Approved,Solex,Standard,medium,medium,1483.2,99.59,2015-04-13,57.0,1383.6100000000001
15582,16083,26,753,2017-06-11,1.0,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,1992-10-13,202.0,1230.3000000000002
15583,18329,83,753,2017-12-15,0.0,Approved,Solex,Touring,medium,large,2083.94,675.03,1999-07-28,15.0,1408.91
15584,18829,20,753,2017-09-13,1.0,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,1993-10-04,108.0,195.33999999999992
15585,19682,67,753,2017-10-06,0.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,2005-10-24,85.0,167.20999999999998
15586,12424,72,752,2017-03-02,1.0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,2015-10-20,303.0,771.12
15587,13134,22,752,2017-02-26,0.0,Approved,Solex,Standard,medium,medium,575.27,431.45,2013-03-14,307.0,143.82
15588,15193,9,752,2017-12-10,1.0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,1991-08-07,20.0,133.7800000000002
15589,16755,5,752,2017-02-21,1.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,2005-08-11,312.0,451.6500000000001
15590,17752,90,752,2017-11-17,0.0,Approved,Solex,Standard,low,medium,945.04,507.58,1995-12-21,43.0,437.46
15591,17972,76,752,2017-09-27,0.0,Approved,WeareA2B,Road,low,small,1172.78,1043.77,2002-10-12,94.0,129.01
15592,18904,95,752,2017-11-20,1.0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,1997-01-27,40.0,139.2299999999999
15593,19615,45,752,2017-04-24,1.0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,2004-09-30,250.0,745.94
15594,4712,56,751,2017-04-27,0.0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,1997-10-06,247.0,45.96000000000001
15595,13374,97,751,2017-08-22,1.0,Approved,Solex,Standard,medium,large,202.62,151.96,2016-03-31,130.0,50.66
15596,442,63,750,2017-04-24,1.0,Approved,Solex,Standard,medium,medium,1483.2,99.59,2005-10-24,250.0,1383.6100000000001
15597,3829,52,750,2017-11-02,0.0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,1997-02-11,58.0,450.77
15598,5288,49,750,2017-10-12,1.0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,2001-11-27,79.0,133.38
15599,8954,6,750,2017-07-27,0.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,2007-08-06,156.0,91.15
15600,9778,3,750,2017-01-30,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,2005-08-11,334.0,1702.5499999999997
15601,11368,57,750,2017-09-03,0.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,2015-10-20,118.0,1630.25
15602,5217,81,749,2017-05-29,0.0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,1991-07-12,215.0,64.50999999999999
15603,6604,34,749,2017-08-31,1.0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,2003-03-20,121.0,309.80999999999995
15604,7471,86,749,2017-02-20,1.0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,2004-08-09,313.0,110.56
15605,7684,29,749,2017-05-03,1.0,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,2016-11-24,241.0,135.84999999999997
15606,8171,47,749,2017-10-11,0.0,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,2006-10-03,80.0,189.27999999999997
15607,16649,90,749,2017-03-28,1.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,2005-05-12,277.0,72.59999999999997
15608,17484,30,749,2017-08-18,0.0,Approved,Solex,Standard,high,medium,748.17,448.9,1991-11-12,134.0,299.27
15609,18410,60,749,2017-02-11,1.0,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,2011-08-26,322.0,217.51
15610,19618,32,749,2017-06-03,0.0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,2002-03-24,210.0,431.33000000000004
15611,1555,43,748,2017-11-14,1.0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,2003-09-11,46.0,737.5699999999999
15612,7099,97,748,2017-02-14,1.0,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,1991-11-09,319.0,75.13999999999999
15613,8167,70,748,2017-06-06,0.0,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,1991-05-08,207.0,830.2399999999999
15614,9031,32,748,2017-04-27,1.0,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,1997-08-27,247.0,471.6
15615,11505,41,748,2017-10-14,1.0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,2005-12-09,77.0,209.84000000000003
15616,13198,18,748,2017-04-22,0.0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,2015-08-12,252.0,459.46000000000015
15617,15389,0,748,2017-10-30,0.0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,2006-11-12,61.0,57.72999999999999
15618,17041,0,748,2017-02-11,1.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,2003-02-09,322.0,91.15
15619,17957,93,748,2017-09-16,1.0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,2006-02-04,105.0,583.2700000000001
15620,10061,5,747,2017-10-07,0.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,2011-08-31,84.0,114.93
15621,15167,99,747,2017-11-25,1.0,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,1994-08-12,35.0,456.44999999999993
15622,4631,62,746,2017-03-05,0.0,Approved,Solex,Standard,medium,medium,478.16,298.72,2010-08-22,300.0,179.44
15623,7225,99,746,2017-10-28,1.0,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,1994-08-12,63.0,456.44999999999993
15624,8155,4,746,2017-08-16,1.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,2004-09-30,136.0,451.6500000000001
15625,14416,86,746,2017-05-13,1.0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,1998-12-18,231.0,110.56
15626,16424,29,746,2017-11-17,0.0,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,1991-11-12,43.0,135.84999999999997
15627,17964,77,746,2017-03-13,0.0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,2004-07-27,292.0,445.2099999999999
15628,2379,12,745,2017-03-16,1.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,1994-09-11,289.0,1069.5500000000002
15629,3545,32,745,2017-07-05,0.0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,2010-06-09,178.0,431.33000000000004
15630,12417,85,745,2017-12-19,1.0,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,2003-01-07,11.0,547.28
15631,19405,2,745,2017-07-23,1.0,Approved,Solex,Standard,medium,medium,71.49,53.62,2011-04-18,160.0,17.869999999999997
15632,5627,76,744,2017-02-06,0.0,Approved,WeareA2B,Standard,low,medium,642.31,513.85,1997-01-27,327.0,128.45999999999992
15633,9101,30,744,2017-04-24,0.0,Approved,Solex,Standard,high,medium,748.17,448.9,1999-07-22,250.0,299.27
15634,11130,66,744,2017-12-07,1.0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,2010-11-07,23.0,64.92999999999995
15635,11420,94,744,2017-09-04,0.0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,2013-06-11,117.0,641.64
15636,18089,49,744,2017-09-14,0.0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,2003-07-23,107.0,133.38
15637,1298,93,743,2017-06-02,0.0,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,2004-01-18,211.0,834.9399999999999
15638,2017,58,743,2017-02-10,0.0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,2010-11-07,323.0,771.12
15639,3810,73,743,2017-01-23,1.0,Approved,Solex,Standard,medium,medium,1945.43,333.18,1991-07-12,341.0,1612.25
15640,7491,21,743,2017-10-02,0.0,Approved,Solex,Standard,medium,large,1071.23,380.74,2011-05-09,89.0,690.49
15642,2193,6,742,2017-08-08,1.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,2003-02-09,144.0,91.15
15643,7197,60,742,2017-11-29,0.0,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,2011-08-26,31.0,217.51
15644,7942,69,742,2017-01-22,1.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,1992-10-04,342.0,198.22000000000003
15645,8449,8,742,2017-05-08,0.0,Approved,Solex,Road,medium,small,1703.52,1516.13,2011-04-18,236.0,187.38999999999987
15646,10884,20,742,2017-02-28,1.0,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,2010-05-07,305.0,195.33999999999992
15647,12735,45,742,2017-12-20,1.0,Approved,Solex,Standard,medium,medium,441.49,84.99,1993-04-14,10.0,356.5
15648,3883,28,741,2017-07-20,0.0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,1991-08-07,163.0,133.7800000000002
15649,11706,72,741,2017-04-02,0.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,2016-12-08,272.0,90.09999999999997
15650,12522,6,741,2017-08-04,0.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,2003-02-09,148.0,91.15
15651,15921,38,741,2017-03-13,0.0,Approved,Solex,Standard,medium,medium,1577.53,826.51,2011-03-18,292.0,751.02
15652,17133,91,741,2017-04-10,0.0,Approved,Solex,Standard,medium,medium,100.35,75.26,1999-07-28,264.0,25.08999999999999
15653,6288,43,740,2017-10-30,1.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,1999-12-06,61.0,502.47
15654,13042,92,740,2017-07-22,1.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,2003-01-07,161.0,155.6500000000001
15655,15627,20,740,2017-06-16,1.0,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,2010-05-07,197.0,195.33999999999992
15656,17153,39,740,2017-08-14,1.0,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,2010-06-09,138.0,1230.27
15657,2611,78,739,2017-04-18,1.0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,2004-07-27,256.0,1055.82
15658,3335,34,739,2017-12-27,0.0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,2003-03-20,3.0,309.80999999999995
15659,7337,79,739,2017-03-02,0.0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,2003-09-11,303.0,737.5699999999999
15660,8636,11,739,2017-10-02,1.0,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,2007-08-06,89.0,509.97
15661,9103,19,739,2017-10-12,1.0,Approved,OHM Cycles,Road,high,large,12.01,7.21,2009-03-10,79.0,4.8
15662,11442,63,739,2017-10-15,0.0,Approved,Solex,Standard,medium,medium,1483.2,99.59,1998-12-19,76.0,1383.6100000000001
15663,14067,66,739,2017-03-04,1.0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,2010-11-07,301.0,64.92999999999995
15664,14389,4,739,2017-05-19,0.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,2005-08-11,225.0,451.6500000000001
15665,15439,61,739,2017-04-21,0.0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,2015-06-19,253.0,14.229999999999997
15666,18428,34,739,2017-12-29,0.0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,2003-03-20,1.0,309.80999999999995
15667,2216,63,738,2017-07-29,1.0,Approved,Solex,Standard,medium,medium,1483.2,99.59,2010-11-07,154.0,1383.6100000000001
15668,2267,90,738,2017-02-02,0.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,2002-10-12,331.0,72.59999999999997
15669,2584,14,738,2017-09-07,0.0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,2003-08-07,114.0,152.54999999999995
15670,8049,64,738,2017-03-13,1.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,2010-11-07,292.0,872.8900000000001
15671,9633,3,738,2017-05-30,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,2005-08-11,214.0,1702.5499999999997
15672,11947,49,738,2017-10-22,0.0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,2009-04-14,69.0,133.38
15673,18172,62,738,2017-08-25,0.0,Approved,Solex,Standard,medium,medium,478.16,298.72,2010-08-22,127.0,179.44
15674,19264,15,738,2017-01-24,1.0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,2010-05-07,340.0,209.84000000000003
15675,3914,28,737,2017-09-01,1.0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,1991-08-07,120.0,133.7800000000002
15676,4690,54,737,2017-04-15,1.0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,2009-04-14,259.0,1279.3999999999999
15677,10152,70,737,2017-07-26,1.0,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,2015-04-13,157.0,198.29000000000002
15678,14697,100,737,2017-06-18,0.0,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,1991-05-08,195.0,830.2399999999999
15679,15312,70,737,2017-07-20,0.0,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,2015-04-13,163.0,198.29000000000002
15680,19506,57,737,2017-04-30,0.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,1991-01-23,244.0,1630.25
15681,19784,15,737,2017-11-06,1.0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,2005-12-09,54.0,209.84000000000003
15682,1448,10,736,2017-12-19,0.0,Approved,Solex,Standard,medium,medium,1945.43,333.18,2002-09-02,11.0,1612.25
15684,7230,0,736,2017-11-03,0.0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,2003-09-12,57.0,41.129999999999995
15685,8451,12,736,2017-05-02,1.0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,2004-07-27,242.0,1055.82
15686,15521,0,736,2017-10-01,0.0,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,1993-07-17,90.0,15.080000000000005
15687,18608,4,736,2017-05-01,1.0,Approved,Solex,Standard,medium,medium,1483.2,99.59,1998-12-19,243.0,1383.6100000000001
15688,3819,60,735,2017-04-05,1.0,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,2012-06-06,269.0,217.51
15689,6959,48,735,2017-09-22,0.0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,2012-09-17,99.0,812.44
15690,7494,37,735,2017-06-15,0.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,2015-05-23,198.0,1544.6100000000001
15691,19333,52,735,2017-10-04,0.0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,2013-09-18,87.0,450.77
15692,2256,42,734,2017-10-02,0.0,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,2008-03-21,89.0,199.0999999999999
15693,5811,27,734,2017-07-27,0.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,1999-06-25,156.0,110.80999999999995
15694,14266,100,734,2017-06-05,1.0,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,1991-05-08,208.0,830.2399999999999
15695,3913,13,733,2017-10-14,0.0,Approved,Solex,Standard,medium,medium,1163.89,589.27,2016-07-11,77.0,574.6200000000001
15696,6352,79,733,2017-05-23,0.0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,2003-09-11,221.0,737.5699999999999
15697,7291,27,733,2017-06-07,0.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,1999-06-25,206.0,110.80999999999995
15698,7837,38,733,2017-02-16,0.0,Approved,Solex,Standard,medium,medium,1577.53,826.51,2011-03-18,317.0,751.02
15699,10135,51,733,2017-08-01,1.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,2012-04-12,151.0,802.26
15700,10665,54,733,2017-06-01,1.0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,2009-04-14,212.0,1279.3999999999999
15701,14883,64,733,2017-10-23,1.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,2012-05-20,68.0,872.8900000000001
15702,16708,73,733,2017-11-14,0.0,Approved,Solex,Standard,medium,medium,1945.43,333.18,2002-09-02,46.0,1612.25
15703,17743,82,733,2017-05-16,0.0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,2015-08-12,228.0,459.46000000000015
15704,18303,75,733,2017-06-08,1.0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,2006-05-24,205.0,1010.02
15705,1207,47,732,2017-06-22,1.0,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,2006-10-03,191.0,189.27999999999997
15706,7398,81,732,2017-08-26,0.0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,1991-07-12,126.0,64.50999999999999
15707,16441,83,732,2017-06-06,1.0,Approved,Solex,Touring,medium,large,2083.94,675.03,2013-09-18,207.0,1408.91
15708,18721,61,732,2017-05-15,0.0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,2015-06-19,229.0,14.229999999999997
15709,19637,68,732,2017-10-27,0.0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,2010-08-22,64.0,1592.19
15710,4718,4,731,2017-05-20,0.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,2005-08-11,224.0,451.6500000000001
15711,5578,91,731,2017-08-18,1.0,Approved,Solex,Standard,medium,medium,100.35,75.26,1999-07-28,134.0,25.08999999999999
15714,13879,85,731,2017-01-07,0.0,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,2015-08-04,357.0,547.28
15715,14781,57,731,2017-06-27,0.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,1991-01-23,186.0,1630.25
15716,4191,56,730,2017-01-15,0.0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,1997-10-06,349.0,45.96000000000001
15717,8960,97,730,2017-08-15,0.0,Approved,Solex,Standard,medium,large,202.62,151.96,2016-03-31,137.0,50.66
15718,9302,89,730,2017-07-25,1.0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,1993-04-22,158.0,1305.25
15719,12803,14,730,2017-10-18,0.0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,2003-08-07,73.0,152.54999999999995
15720,16720,98,730,2017-07-23,0.0,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,2004-01-18,160.0,143.35999999999999
15721,19398,99,730,2017-11-30,1.0,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,1994-08-12,30.0,456.44999999999993
15722,19579,65,730,2017-12-16,0.0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,2015-05-23,14.0,1028.76
15723,798,3,729,2017-11-06,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,2011-05-09,54.0,1702.5499999999997
